date,open,high,low,close,volume
2007-06-01,39.3068,39.4768,39.1468,39.3768,918500.0
2007-06-04,39.1368,39.4968,39.0768,39.4268,1126500.0
2007-06-05,39.2568,39.3268,38.9068,39.2368,1016600.0
2007-06-06,38.9368,38.9568,38.4468,38.5768,1631500.0
2007-06-07,38.3668,38.5768,37.2768,37.2768,2276800.0
2007-06-08,37.5368,38.9168,37.3968,38.0968,1354900.0
2007-06-11,38.1168,38.4068,37.9868,38.2068,921600.0
2007-06-12,37.9268,38.2568,37.5968,37.5968,1092600.0
2007-06-13,37.9068,38.4668,37.7568,38.4568,1465400.0
2007-06-14,38.4868,38.8568,38.4668,38.7568,711000.0
2007-06-15,39.3168,39.3568,39.0868,39.1668,1682400.0
2007-06-18,39.3668,39.3668,38.9468,39.1168,1151200.0
2007-06-19,38.9968,39.2068,38.7968,39.1568,850900.0
2007-06-20,39.3468,39.3768,38.4768,38.5868,1465600.0
2007-06-21,38.5468,38.9068,38.1668,38.9068,1457200.0
2007-06-22,38.7568,38.7868,38.0768,38.0768,2471300.0
2007-06-25,38.2768,38.5268,37.6968,37.9768,1016700.0
2007-06-26,38.2168,38.2168,37.4768,37.4768,2931200.0
2007-06-27,37.2868,38.3468,37.2868,38.3168,1443000.0
2007-06-28,38.1468,38.5968,37.9868,37.9868,2538200.0
2007-06-29,38.3568,38.5368,37.6468,37.9868,2179000.0
2007-07-02,38.3168,38.7268,38.2568,38.6668,1479600.0
2007-07-03,38.8368,38.8968,38.7368,38.8968,446800.0
2007-07-05,38.8768,39.1168,38.7568,39.0868,1394100.0
2007-07-06,39.0968,39.4768,38.9468,39.3968,1180000.0
2007-07-09,39.5268,39.5568,39.2568,39.4568,893900.0
2007-07-10,39.1368,39.3068,38.6968,38.6968,961400.0
2007-07-11,38.7868,39.1068,38.5668,39.0868,1070100.0
2007-07-12,39.3468,40.1768,39.2868,39.9768,1354800.0
2007-07-13,40.0868,40.3668,40.0168,40.2768,1207800.0
2007-07-16,40.2668,40.4668,40.0968,40.2468,883200.0
2007-07-17,40.1668,40.4768,40.1168,40.3168,1591500.0
2007-07-18,40.0368,40.2368,39.7268,40.1068,1697700.0
2007-07-19,40.4968,40.6768,40.4168,40.4768,1934900.0
2007-07-20,40.4468,40.4568,39.7068,40.0068,1185900.0
2007-07-23,40.3368,40.5468,40.1868,40.4068,1653500.0
2007-07-24,39.8268,40.1068,39.0868,39.3968,2444300.0
