date,value
20160920,15177.85
20160921,15209.55
20160922,15359.30
20160923,15271.35
20160926,15090.82
20160927,15161.08
20160928,15160.27
20160929,15217.00
20160930,15249.21
20161010,15465.07
20161011,15492.55
20161012,15470.61
20161013,15497.66
20161014,15478.10
20161017,15351.80
20161018,15526.90
20161019,15496.11
20161020,15542.84
20161021,15664.49
20161024,15793.94
20161025,15851.54
20161026,15706.31
20161027,15650.59
20161028,15596.08
20161031,15622.21
20161101,15704.57
20161102,15553.42
20161103,15637.07
20161104,15593.05
20161107,15592.24
20161108,15643.63
20161109,15547.59
20161110,15723.61
20161111,15746.00
20161114,15765.60
20161115,15774.78
20161116,15777.37
20161117,15855.52
20161118,15831.65
20161121,15934.65
20161122,16023.29
20161123,16124.45
20161124,16233.95
20161125,16415.90
20161128,16537.28
20161129,16682.94
20161130,16512.81
20161201,16691.90
20161202,16481.31
20161205,16217.73
20161206,16187.92
20161207,16204.91
20161208,16222.09
20161209,16410.77
20161212,16127.45
20161213,16102.98
20161214,15976.15
20161215,15742.28
20161216,15763.62
20161219,15734.82
20161220,15629.04
20161221,15775.72
20161222,15789.52
20161223,15615.14
20161226,15652.50
20161227,15637.21
20161228,15576.57
20161229,15556.66
20161230,15628.70
20170103,15788.40
20170104,15896.56
20170105,15899.98
20170106,15847.54
20170109,15960.79
20170110,15907.80
20170111,15781.52
20170112,15710.59
20170113,15754.82
20170116,15824.34
20170117,15838.23
20170118,15908.61
20170119,15887.00
20170120,16007.58
20170123,16009.25
20170124,16057.15
20170125,16090.29
20170126,16128.12
20170203,16018.78
20170206,16079.92
20170207,16098.26
20170208,16139.91
20170209,16186.26
20170210,16265.31
20170213,16347.94
20170214,16318.61
20170215,16332.34
20170216,16397.98
20170217,16271.67
20170220,16562.82
20170221,16580.37
20170222,16671.28
20170223,16597.03
20170224,16571.39
20170227,16448.94
20170228,16509.42
20170301,16519.81
20170302,16439.56
20170303,16448.05
20170306,16470.38
20170307,16460.52
20170308,16453.72
20170309,16330.83
20170310,16351.55
20170313,16489.05
20170314,16532.17
20170315,16580.14
20170316,16628.09
20170317,16450.33
20170320,16505.06
20170321,16643.31
20170322,16554.39
20170323,16566.31
20170324,16722.75
20170327,16719.71
20170328,16674.82
20170329,16674.22
20170330,16624.64
20170331,16754.99
20170405,16976.20
20170406,17102.70
20170407,17168.49
20170410,17252.59
20170411,17343.13
20170412,17309.73
20170413,17426.80
20170414,17242.16
20170417,17147.08
20170418,17125.92
20170419,17074.22
20170420,17156.86
20170421,17173.17
20170424,17034.02
20170425,17130.55
20170426,17195.21
20170427,17168.79
20170428,17114.46
20170502,17009.31
20170503,16899.20
20170504,16890.75
20170505,16832.48
20170508,16705.70
20170509,16673.01
20170510,16509.56
20170511,16647.31
20170512,16824.05
20170515,16971.68
20170516,17183.31
20170517,17144.80
20170518,17074.91
20170519,17160.25
20170522,17125.41
20170523,17226.53
20170524,17227.91
20170525,17229.29
20170526,17230.67
20170531,17232.05
20170601,17233.43
20170602,17234.80
20170605,17236.18
20170606,17237.56
20170607,17238.94
20170608,17240.32
20170609,17241.70
20170612,17243.08
20170613,17244.46
20170614,17245.84
20170615,17247.22
20170616,17248.60
20170619,17249.98
20170620,17251.36
20170621,17252.74
20170622,17254.12
20170623,17255.50
20170626,17256.88
20170627,17258.26
20170628,17259.64
20170629,17261.02
20170630,17262.40
20170703,17263.78
20170704,17265.16
20170705,17266.54
20170706,17267.93
20170707,17269.31
20170710,17270.69
20170711,17272.07
20170712,17273.45
20170713,17274.83
20170714,17276.22
20170717,17277.60
20170718,17278.98
20170719,17280.36
20170720,17281.75
20170721,17283.13
20170724,17284.51
20170725,17285.89
20170726,17287.28
20170727,17288.66
20170728,17290.04
20170731,17291.43
20170801,17292.81
20170802,17294.19
20170803,17295.58
20170804,17296.96
20170807,17298.34
20170808,17299.73
20170809,17301.11
20170810,17302.49
20170811,17303.88
20170814,17305.26
20170815,17306.65
20170816,17308.03
20170817,17309.42
20170818,17310.80
20170821,17312.19
20170822,17313.57
20170823,17314.96
20170824,17316.34
20170825,17317.73
20170828,17319.11
20170829,17320.50
20170830,17321.88
20170831,17323.27
20170901,17324.66
20170904,17326.04
20170905,17327.43
20170906,17328.81
20170907,17330.20
20170908,17331.59
20170911,17332.97
20170912,17334.36
20170913,17335.75
20170914,17337.13
20170915,17338.52
20170918,17339.91
20170919,17341.29
20170920,17342.68
20170921,17344.07
20170922,17345.46
20170925,17346.84
20170926,17348.23
20170927,17349.62
20170928,17351.01
20170929,17352.40
20171009,17353.78
20171010,17355.17
20171011,17356.56
20171012,17357.95
20171013,17359.34
20171016,17360.73
20171017,17362.12
20171018,17363.50
20171019,17364.89
20171020,17366.28
20171023,17367.67
20171024,17369.06
20171025,17370.45
20171026,17371.84
20171027,17373.23
20171030,17374.62
20171031,17376.01
20171101,17377.40
20171102,17378.79
20171103,17380.18
20171106,17381.57
20171107,17382.96
20171108,17384.35
20171109,17385.74
20171110,17387.13
20171113,17388.52
20171114,17389.92
20171115,17391.31
20171116,17392.70
20171117,17394.09
20171120,17395.48
20171121,17396.87
20171122,17398.26
20171123,17399.66
20171124,17401.05
20171127,17402.44
20171128,17403.83
20171129,17405.23
20171130,17406.62
20171201,17408.01
20171204,17409.40
20171205,17410.80
20171206,17412.19
20171207,17413.58
20171208,17414.97
20171211,17416.37
20171212,17417.76
20171213,17419.15
20171214,17420.55
20171215,17421.94
