date,value
20090708,11.772455
20090709,11.911627
20090710,11.908352
20090713,11.704582
20090714,12.041965
20090715,12.159143
20090716,12.213526
20090717,12.286176
20090720,12.505840
20090721,12.339297
20090722,12.595556
20090723,12.744312
20090724,12.814439
20090727,13.065380
20090728,13.054593
20090729,12.400470
20090730,12.717061
20090731,13.029265
20090803,13.113393
20090804,13.118531
20090805,12.903674
20090806,12.632572
20090807,12.282510
20090810,12.182098
20090811,12.240386
20090812,11.708608
20090813,11.880049
20090814,11.616549
20090817,10.892358
20090818,10.892358
20090819,10.892358
20090820,10.892358
20090821,10.892358
20090824,10.892358
20090825,10.892358
20090826,10.892358
20090827,10.892358
20090828,10.892358
20090831,10.892358
20090901,10.892358
20090902,10.892358
20090903,10.892358
20090904,10.892358
20090907,10.892358
20090908,10.892358
20090909,10.892358
20090910,10.892358
20090911,10.892358
20090914,10.892358
20090915,10.892358
20090916,10.892358
20090917,10.892358
20090918,10.892358
20090921,10.892358
20090922,10.892358
20090923,10.892358
20090924,10.892358
20090925,10.892358
20090928,10.892358
20090929,10.892358
20090930,10.892358
20091009,10.892358
20091012,10.892358
20091013,10.892358
20091014,10.892358
20091015,10.892358
20091016,10.892358
20091019,10.892358
20091020,11.045833
20091021,11.029502
20091022,10.949714
20091023,11.203884
20091026,11.181705
20091027,10.819351
20091028,10.880803
20091029,10.622140
20091030,10.740353
20091102,11.150259
20091103,11.275225
20091104,11.323793
20091105,11.327325
20091106,11.391602
20091109,11.395699
20091110,11.428191
20091111,11.396462
20091112,11.394569
20091113,11.419856
20091116,11.824478
20091117,11.813657
20091118,11.807639
20091119,11.818516
20091120,11.775458
20091123,11.889405
20091124,11.523604
20091125,11.770542
20091126,11.277372
20091127,10.930981
20091130,11.397196
20091201,11.533351
20091202,11.637071
20091203,11.616474
20091204,11.878697
20091207,11.959813
20091208,11.793286
20091209,11.544709
20091210,11.622718
20091211,11.612349
20091214,11.734942
20091215,11.632691
20091216,11.573839
20091217,11.318679
20091218,11.014499
20091221,11.014499
20091222,11.014499
20091223,11.014499
20091224,11.014499
20091225,10.934817
20091228,10.934817
20091229,11.041456
20091230,11.270740
20091231,11.310166
20100104,11.120254
20100105,11.174287
20100106,11.120886
20100107,10.913704
20100108,10.913704
20100111,10.913704
20100112,10.913704
20100113,10.913704
20100114,10.913704
20100115,10.913704
20100118,10.913704
20100119,10.913704
20100120,10.913704
20100121,10.913704
20100122,10.913704
20100125,10.913704
20100126,10.913704
20100127,10.913704
20100128,10.913704
20100129,10.913704
20100201,10.913704
20100202,10.913704
20100203,10.913704
20100204,10.913704
20100205,10.913704
20100208,10.913704
20100209,10.913704
20100210,10.913704
20100211,10.913704
20100212,10.913704
20100222,10.913704
20100223,10.913704
20100224,10.913704
20100225,10.913704
20100226,10.913704
20100301,10.913704
20100302,10.913704
20100303,10.913704
20100304,10.913704
20100305,10.913704
20100308,10.913704
20100309,10.913704
20100310,10.913704
20100311,10.913704
20100312,10.913704
20100315,10.913704
20100316,10.913704
20100317,10.913704
20100318,10.913704
20100319,10.913704
20100322,10.913704
20100323,10.913704
20100324,10.913704
20100325,10.913704
20100326,10.913704
20100329,10.913704
20100330,10.950181
20100331,10.878335
20100401,11.037464
20100402,11.085143
20100406,11.075817
20100407,11.001300
20100408,10.831737
20100409,10.926071
20100412,10.771833
20100413,10.902218
20100414,10.930592
20100415,10.896133
20100416,10.750339
20100419,10.102311
20100420,10.102311
20100421,10.102311
20100422,10.102311
20100423,10.102311
20100426,10.102311
20100427,10.102311
20100428,10.102311
20100429,10.102311
20100430,10.102311
20100504,10.102311
20100505,10.102311
20100506,10.102311
20100507,10.102311
20100510,10.102311
20100511,10.102311
20100512,10.102311
20100513,10.102311
20100514,10.102311
20100517,10.102311
20100518,10.102311
20100519,10.102311
20100520,10.102311
20100521,10.102311
20100524,10.102311
20100525,10.102311
20100526,10.102311
20100527,10.102311
20100528,10.102311
20100531,10.102311
20100601,10.102311
20100602,10.102311
20100603,10.102311
20100604,10.102311
20100607,10.102311
20100608,10.102311
20100609,10.102311
20100610,10.102311
20100611,10.102311
20100617,10.102311
20100618,10.102311
20100621,10.102311
20100622,10.102311
20100623,10.102311
20100624,10.102311
20100625,10.102311
20100628,10.102311
20100629,10.102311
20100630,10.102311
20100701,10.102311
20100702,10.102311
20100705,10.102311
20100706,10.102311
20100707,10.102311
20100708,10.102311
20100709,10.102311
20100712,10.102311
20100713,10.102311
20100714,10.102311
20100715,10.102311
20100716,10.102311
20100719,10.102311
20100720,10.102311
20100721,10.110967
20100722,10.251293
20100723,10.317818
20100726,10.370364
20100727,10.305987
20100728,10.602830
20100729,10.625529
20100730,10.576381
20100802,10.779609
20100803,10.604049
20100804,10.634762
20100805,10.510883
20100806,10.672817
20100809,10.758610
20100810,10.411016
20100811,10.491134
20100812,10.385400
20100813,10.551727
20100816,10.800704
20100817,10.923205
20100818,10.891338
20100819,10.961773
20100820,10.735687
20100823,10.737867
20100824,10.794389
20100825,10.516653
20100826,10.547303
20100827,10.588019
20100830,10.814747
20100831,10.776595
20100901,10.721901
20100902,10.834528
20100903,10.819940
20100906,10.999636
20100907,11.012845
20100908,10.974117
20100909,10.734212
20100910,10.773550
20100913,10.892588
20100914,10.890729
20100915,10.685481
20100916,10.436407
20100917,10.450962
20100920,10.412330
20100921,10.456252
20100927,10.619790
20100928,10.536691
20100929,10.515820
20100930,10.750883
20101008,11.194945
20101011,11.487364
20101012,11.608871
20101013,11.872564
20101014,11.811105
20101015,12.165400
20101018,12.111122
20101019,12.379079
20101020,12.490359
20101021,12.364235
20101022,12.419667
20101025,12.758989
20101026,12.721960
20101027,12.520816
20101028,12.504498
20101029,12.436114
20101101,12.768639
20101102,12.699582
20101103,12.585289
20101104,12.756841
20101105,12.904734
20101108,13.005947
20101109,12.921854
20101110,12.777199
20101111,12.821763
20101112,11.984774
20101115,12.116829
20101116,11.590597
20101117,11.349923
20101118,11.349923
20101119,11.460566
20101122,11.403447
20101123,11.244106
20101124,11.244106
20101125,11.446605
20101126,11.407404
20101129,11.436697
20101130,11.255953
20101201,11.248168
20101202,11.287861
20101203,11.284046
20101206,11.296539
20101207,11.443251
20101208,11.347925
20101209,11.132502
20101210,11.132502
20101213,11.132502
20101214,11.163411
20101215,11.113196
20101216,11.101919
20101217,11.057667
20101220,10.894181
20101221,10.894181
20101222,10.758656
20101223,10.693913
20101224,10.693913
20101227,10.693913
20101228,10.693913
20101229,10.693913
20101230,10.693913
20101231,10.693913
20110104,10.693913
20110105,10.693913
20110106,10.693913
20110107,10.693913
20110110,10.693913
20110111,10.693913
20110112,10.693913
20110113,10.693913
20110114,10.693913
20110117,10.693913
20110118,10.693913
20110119,10.693913
20110120,10.693913
20110121,10.693913
20110124,10.693913
20110125,10.693913
20110126,10.693913
20110127,10.693913
20110128,10.693913
20110131,10.693913
20110201,10.693913
20110209,10.693913
20110210,10.693913
20110211,10.693913
20110214,11.002484
20110215,10.971313
20110216,11.089324
20110217,11.075561
20110218,10.929289
20110221,11.079149
20110222,10.775077
20110223,10.806896
20110224,10.867858
20110225,10.905999
20110228,11.079531
20110301,11.138346
20110302,11.127318
20110303,11.022128
20110304,11.182575
20110307,11.445564
20110308,11.455475
20110309,11.447270
20110310,11.266356
20110311,11.151668
20110314,11.237478
20110315,11.020040
20110316,11.149050
20110317,11.044684
20110318,11.140199
20110321,11.121290
20110322,11.155608
20110323,11.329141
20110324,11.285000
20110325,11.446476
20110328,11.393278
20110329,11.269856
20110330,11.266356
20110331,11.145963
20110401,11.344227
20110406,11.424509
20110407,11.485617
20110408,11.579279
20110411,11.497145
20110412,11.442388
20110413,11.605864
20110414,11.495704
20110415,11.490646
20110418,11.484647
20110419,11.281266
20110420,11.262092
20110421,11.335669
20110422,11.273002
20110425,11.111585
20110426,11.067857
20110427,11.067857
20110428,11.067857
20110429,11.067857
20110503,11.067857
20110504,11.067857
20110505,11.067857
20110506,11.067857
20110509,11.067857
20110510,11.067857
20110511,11.067857
20110512,11.067857
20110513,11.067857
20110516,11.067857
20110517,11.067857
20110518,11.067857
20110519,11.067857
20110520,11.067857
20110523,11.067857
20110524,11.067857
20110525,11.067857
20110526,11.067857
20110527,11.067857
20110530,11.067857
20110531,11.067857
20110601,11.067857
20110602,11.067857
20110603,11.067857
20110607,11.067857
20110608,11.067857
20110609,11.067857
20110610,11.067857
20110613,11.067857
20110614,11.067857
20110615,11.067857
20110616,11.067857
20110617,11.067857
20110620,11.067857
20110621,11.067857
20110622,11.067857
20110623,11.067857
20110624,11.067857
20110627,11.067857
20110628,11.067857
20110629,11.067857
20110630,11.067857
20110701,11.067857
20110704,11.338003
20110705,11.354845
20110706,11.316162
20110707,11.282780
20110708,11.304772
20110711,11.359116
20110712,11.185754
20110713,11.376262
20110714,11.392831
20110715,11.408371
20110718,11.391953
20110719,11.270239
20110720,11.270057
20110721,11.178696
20110722,11.215986
20110725,10.859113
20110726,10.859113
20110727,10.859113
20110728,10.804374
20110729,10.755751
20110801,10.755751
20110802,10.755751
20110803,10.755751
20110804,10.755751
20110805,10.755751
20110808,10.755751
20110809,10.755751
20110810,10.755751
20110811,10.755751
20110812,10.755751
20110815,10.755751
20110816,10.755751
20110817,10.755751
20110818,10.755751
20110819,10.755751
20110822,10.755751
