date,value
20240606,1.068132
20240607,1.063466
20240611,1.055433
20240612,1.055752
20240613,1.051124
20240614,1.055086
20240617,1.053714
20240618,1.056130
20240619,1.051798
20240620,1.045246
20240621,1.043276
20240624,1.038437
20240625,1.033573
20240626,1.039325
20240627,1.032601
20240628,1.034540
20240701,1.038790
20240702,1.037146
20240703,1.034990
20240704,1.030463
20240705,1.026669
20240708,1.019132
20240709,1.028920
20240710,1.026131
20240711,1.036215
20240712,1.037303
20240715,1.038293
20240716,1.043960
20240717,1.044809
20240718,1.049786
20240719,1.054440
20240722,1.048241
20240723,1.028938
20240724,1.023353
20240725,1.018491
20240726,1.021069
20240729,1.016297
20240730,1.010803
20240731,1.029504
20240801,1.023636
20240802,1.014664
20240805,1.004099
20240806,1.004012
20240807,1.003628
20240808,1.004001
20240809,1.001092
20240812,0.999608
20240813,1.001802
20240814,0.995333
20240815,1.003747
20240816,1.004693
20240819,1.007610
20240820,1.001367
20240821,0.998522
20240822,0.996336
20240823,0.999950
20240826,0.999186
20240827,0.994327
20240828,0.989483
20240829,0.987214
20240830,0.998468
20240902,0.983955
20240903,0.986121
20240904,0.980650
20240905,0.982090
20240906,0.975297
20240909,0.965419
20240910,0.966142
20240911,0.963665
20240912,0.960151
20240913,0.956750
20240918,0.959775
20240919,0.966214
20240920,0.967502
20240923,0.970515
20240924,1.006309
20240925,1.019073
20240926,1.056060
20240927,1.096796
20240930,1.177611
20241008,1.238897
20241009,1.161696
20241010,1.172451
20241011,1.143996
20241014,1.163075
20241015,1.135975
20241016,1.129699
20241017,1.118543
20241018,1.153786
20241021,1.156351
20241022,1.162159
20241023,1.166128
20241024,1.154712
20241025,1.161809
20241028,1.163800
20241029,1.153637
20241030,1.144582
20241031,1.144991
20241101,1.144729
20241104,1.158810
20241105,1.184485
20241106,1.179265
20241107,1.210499
20241108,1.199785
20241111,1.206751
20241112,1.195075
20241113,1.201544
20241114,1.183211
20241115,1.165002
20241118,1.160256
20241119,1.167075
20241120,1.169359
